image;id;label;annotator;annotation_id
/data/upload/1.png;797;"[{""points"": [[61.4355209112215, 19.01164104271171], [65.77351935304179, 19.04576492425995], [83.69511308116788, 78.12031517166723], [74.4244099033629, 77.94145510705926]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.81525872030836, 18.675989765523603], [35.28238503207826, 18.769054897018805], [22.381660600549242, 77.26383449061444], [13.233275449613004, 77.29463135700702]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.33366261875715, 55.2593330621624], [69.45057930794488, 55.81609688710342], [74.215367310015, 77.79055096858339], [22.538276961840204, 77.1861886730165]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.31840041679213, 18.801590379572655], [61.36597694262781, 19.030457345598226], [63.05656615296664, 26.759894947653592], [33.666314309912494, 26.488774139574584]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.085774273425198, 38.34592958665668], [48.372407165585166, 38.67925492706964], [48.353954159796864, 55.36636468016109], [27.409144719272682, 55.0926462357409]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.503497917447, 38.73980542507944], [65.6620661180565, 38.67425232937796], [69.43860742165984, 55.61895549765673], [48.50259578235089, 55.29530423855479]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.67343951658562, 26.578101643347033], [48.29020446145337, 26.77648902987982], [48.323197241946154, 38.47100834539148], [31.22903554232942, 38.15127355333367]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.447475344778894, 26.82409496284473], [63.0543648357196, 26.913773713066405], [65.64695077906606, 38.46865974401759], [48.49208765223347, 38.45427212846537]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;622
/data/upload/0.png;796;"[{""points"": [[74.70124712522312, 78.02132163929024], [83.33103606526726, 77.77777777777776], [65.7926709331953, 19.071691637969217], [61.40303879310731, 19.030401741295844]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[22.37418429484878, 76.97458895244596], [35.20109833035691, 18.90370139367343], [30.921965447883128, 18.6842586817517], [13.26031711263108, 77.3518076056138]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.34315898747323, 55.15722492501606], [69.44256307721331, 55.84769278935709], [74.48531563363811, 77.94674866595751], [22.57788900119056, 77.01022176002068]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.282131796253, 18.94989358546625], [61.279858941022965, 19.098964382324866], [62.998550890052115, 26.69630537022553], [33.62148476808008, 26.51787113616924]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.01176304534244, 38.31472441916614], [48.42683129314334, 38.55853014982574], [48.342746345235135, 55.383828931049266], [27.399007981628348, 54.965232630404785]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.53374901200169, 38.67886159658326], [65.7280595485108, 38.63531810143161], [69.55045229405428, 55.67456241338583], [48.50205520938554, 55.3594475691992]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.613990072751804, 26.604393205015292], [48.293140634961496, 26.704865485143934], [48.41206560773129, 38.435756242381935], [31.11882134485769, 38.155638229435525]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.43798676792609, 26.79266814467613], [63.054857744966036, 26.812049911289176], [65.66915384999469, 38.450970123730634], [48.51457423091109, 38.44959073432912]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;621
/data/upload/2.png;798;"[{""points"": [[83.45780565080261, 77.89079053095782], [74.65883866121588, 77.97929909143295], [61.52186915273584, 19.123144105595166], [65.84432802716607, 19.11078265276253]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[13.28125, 77.22222222222223], [22.45355942096443, 77.03785222711896], [35.321752354583175, 18.79278506540495], [30.84687694908805, 18.800928813463774]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.45447543608234, 55.35529446028997], [69.53865166294497, 55.72166624084948], [74.51611973568467, 77.99603611142716], [22.567406620426933, 77.21938698880658]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.562666617988306, 38.49154572040022], [65.68163191693216, 38.579780783217885], [69.44250033232962, 55.4092530901078], [48.610554996581996, 55.38032888686338]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.43273250626633, 26.721705618021122], [63.07993262163634, 26.815769528522196], [65.66640287966872, 38.45127891176131], [48.57280352184175, 38.284570434302275]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.70055368904312, 26.70274153004195], [48.304921303140006, 26.72244107491491], [48.35921655668848, 38.37696005425803], [31.136784871322835, 38.16568770012607]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.137118160376918, 38.283502878809145], [48.39328682325515, 38.657496309934125], [48.398007772894054, 55.35939105691336], [27.37130637187112, 55.10623443268696]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.358331060928954, 18.846392476248234], [61.354924878791905, 19.02372317957247], [63.13930248120096, 26.622933260629033], [33.71712349987059, 26.53051668772452]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;623
/data/upload/3.png;799;"[{""points"": [[83.56788832774963, 77.87871093647291], [65.88257007850758, 18.965889476073354], [61.340102599381524, 18.943633906326355], [74.53125, 78.05555555555556]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[22.456103664475823, 77.12199100850927], [35.3071503877084, 18.696413693290605], [30.88993531992291, 18.655236241200164], [13.377051282691923, 77.10895346701234]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.378847511187235, 55.20911665245974], [69.30330544830771, 55.73723110091841], [74.1022798148656, 77.77027339400956], [22.578264023699187, 77.18989252994847]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.35286628823868, 18.73501705672624], [61.34729103397594, 19.085618504173965], [62.99795695474696, 26.8256008157278], [33.641172649183204, 26.46306309300529]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.068183602755333, 38.358814428467156], [48.34396413280654, 38.53850849378055], [48.36755338328916, 55.37490341553823], [27.450133090344046, 55.01592487955546]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.455787150545255, 38.60373986026918], [65.64103603309808, 38.53524260018688], [69.40927103579179, 55.553589133444945], [48.493348111962824, 55.131823862479784]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.51467635495499, 26.945273882215947], [63.05366330611945, 27.009213128624875], [65.60042449122707, 38.41793799832898], [48.48213912605399, 38.368332488608225]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.660850650474316, 26.5465435628096], [48.35525381366376, 26.852350809662983], [48.30906209369228, 38.26805891918279], [31.149301807646783, 38.19919807973334]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;624
/data/upload/4.png;800;"[{""points"": [[61.51890079032258, 19.08096245479222], [65.85134971664135, 19.01632310414968], [83.65872369475296, 78.08993914266823], [74.38408219487864, 78.03459239115857]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.885687420465224, 18.604098417151043], [35.2639788339897, 18.71690463714523], [22.530913229515637, 77.17025888516646], [13.273741424012576, 77.1417598945176]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.393900850715653, 55.28924491574574], [69.4174897453867, 55.78628973245094], [74.22298866242453, 77.92043436659961], [22.680961067393916, 77.04212589770363]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.37513064536561, 18.811296917853326], [61.39845428544264, 19.16665194601732], [63.059447825624716, 26.727152785552214], [33.641171553394514, 26.504154437027637]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.53380002278671, 38.58271898497339], [65.65443862652387, 38.63441818135785], [69.42964588906626, 55.68146442541931], [48.5429051985111, 55.36751080025579]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.145329909637336, 38.350066700204785], [48.39422147867811, 38.738003217383046], [48.43568785719775, 55.42485007846653], [27.464167515409212, 55.08480055031692]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.49905007713932, 26.97558240049976], [63.137918055590205, 26.932961728364262], [65.6271545070657, 38.45857195746883], [48.551350709720325, 38.43670231627682]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.64846631168415, 26.649500773414083], [48.325706045350564, 26.80620122499827], [48.38274036495964, 38.502665260570204], [31.14170994522122, 38.1290592186596]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;625
/data/upload/5.png;801;"[{""points"": [[83.61279495542502, 78.13813534890231], [65.91080918207373, 19.033511260714633], [61.52422191380356, 19.033511260714633], [74.746091067137, 77.88445582961052]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[13.245707532290094, 77.22018722547533], [22.297719399061585, 77.14703965483476], [35.34429369051948, 18.727377213814105], [30.86102702680043, 18.597954857748693]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.25608422602113, 55.19779458543103], [69.61837441138184, 55.74430200505111], [74.45312363065418, 77.70796558028019], [22.544119910946822, 77.09705590847874]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.43259558836052, 18.81537644822859], [61.48040310893672, 19.110913550271935], [63.13940315415495, 26.76802514944635], [33.68412828721835, 26.55670358443873]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.082531340376523, 38.38095245686978], [48.35821034406297, 38.6040487041564], [48.377196030715105, 55.29742238946191], [27.348464240874677, 54.94704031488013]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.55237132181021, 38.62093852569538], [65.8239316681057, 38.74323656970591], [69.457687957183, 55.4781519282789], [48.478997942108954, 55.31793167423472]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.49638841172819, 26.86157684637868], [63.14282469672772, 26.928780052240878], [65.68730245370438, 38.59853314881695], [48.51158620045068, 38.37224394027343]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.67245262777292, 26.69570171591803], [48.37371041958532, 26.83525785830187], [48.37658501710065, 38.391116245159786], [31.11243013665746, 38.177794374191315]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;626
/data/upload/6.png;802;"[{""points"": [[61.50725203294711, 19.164876214408615], [65.94060360393578, 19.09028541171862], [83.58763280685726, 78.04270980021184], [74.68524097094145, 77.95694996719416]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.91175290712507, 18.725530704307722], [35.288206427204344, 18.82267621811198], [22.518777496815673, 77.22117739721995], [13.33240434970173, 77.3235889143707]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.440688446811798, 55.23371934554019], [69.57440549608563, 55.6972910647856], [74.49633830505253, 77.80961586294518], [22.636209548409564, 77.10572742089161]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.305492194091364, 18.84544692514524], [61.40471345566366, 19.060656476998965], [63.10451075871663, 26.772979144518825], [33.691192588760416, 26.51115044151396]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.176612009777717, 38.3067215123814], [48.39124669145371, 38.54484809554996], [48.36760456568678, 55.34355730518205], [27.490877154038053, 55.046633279463045]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.49563222097512, 38.56884814749447], [65.77993904652655, 38.59225344938504], [69.55104248656033, 55.49348384415493], [48.60627855320561, 55.35078027348951]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.668241767366375, 26.571091546947553], [48.384520568557846, 26.93153784627748], [48.39636026193402, 38.34223676469399], [31.189545290714516, 38.189326942849966]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.477461882938336, 27.061176265264685], [63.13338426575526, 26.88814561640617], [65.63838662829458, 38.39978726260893], [48.56718991782879, 38.38946755580034]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;627
/data/upload/7.png;803;"[{""points"": [[61.43187445814333, 19.08722808063229], [65.8603013108806, 18.983060300341595], [83.69930569715086, 78.12892930270777], [74.69808436185819, 77.93033989620685]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.819145476741873, 18.69702801062832], [35.361839137019246, 18.722665787899725], [22.47571648277941, 77.18572539783709], [13.3041221429414, 77.32417524455502]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.396099136466045, 55.20761567811655], [69.60606728916724, 55.776673716495296], [74.48024942121555, 77.74989882760887], [22.60925467009807, 77.07085439482272]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.413240642423744, 18.77534455214999], [61.38422112938939, 19.079716956450607], [63.11955069434455, 26.837409701645583], [33.73273829931383, 26.477538234489156]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.509293393168115, 38.52096777197321], [65.7044459059102, 38.486678805058006], [69.51007919580204, 55.596454297237], [48.547773243729054, 55.296167145913465]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.138952223164644, 38.30907272031755], [48.38484287966325, 38.61203146858385], [48.42610679368251, 55.356810784186905], [27.487522553331075, 55.017007231774826]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.72024308144909, 26.598888917396643], [48.34653228795885, 26.763596654482672], [48.348756472251864, 38.433540768422446], [31.196415211446094, 38.17416923135013]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.45120573105575, 26.84825067056595], [63.109362369902485, 26.98384796698619], [65.70010730773728, 38.340304129654335], [48.570910770933835, 38.30995642036507]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;628
/data/upload/8.png;804;"[{""points"": [[61.52122355648652, 19.121644626288525], [65.9418153772239, 19.000739550849556], [83.7583320339413, 78.14565526293718], [74.58288364171383, 78.14565526293718]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.89359518952937, 18.74248814915548], [35.35370770749158, 18.713526035226668], [22.566141610309224, 77.33889235393431], [13.315099860512088, 77.3206959885144]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.491160172823676, 55.25915676349587], [69.54652651153086, 55.727479603012426], [74.396114151708, 77.81531404748087], [22.673146598727367, 77.29355051663316]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.39201877411084, 18.78188797690778], [61.47308680598523, 19.208568518813216], [63.163454033749225, 26.871908254556693], [33.72198998953333, 26.499269041676566]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.49588529706138, 38.477003652869605], [65.74180097696868, 38.65901823505609], [69.50475702750245, 55.560812328913066], [48.619735359962135, 55.438555854460134]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.13433446857415, 38.45186149445716], [48.35111432206694, 38.517014598254924], [48.42330665158582, 55.386653768947205], [27.518590537301343, 55.13684353362904]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.678016352556845, 26.572438409717442], [48.37147241210578, 26.863103357118188], [48.36906010527257, 38.30232823937762], [31.18228955539285, 38.21578822716754]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.48294999141797, 26.858850111326415], [63.20727803303055, 27.082004506624436], [65.69135388614629, 38.471575492789015], [48.59403797702132, 38.14251209050371]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;629
/data/upload/9.png;805;"[{""points"": [[83.65721537195911, 78.1360178832602], [74.65046356452147, 77.8946309001463], [61.4628398494295, 19.101873526982597], [65.88266522645989, 19.14729241332331]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[30.881298122583978, 18.69086571809846], [35.351885534285515, 18.79341682718409], [22.424691102926406, 77.10031380020177], [13.386835053997524, 77.5]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[27.462470788775914, 55.25527304659864], [69.57195209751498, 55.740467825435644], [74.55546788147817, 77.80207543729684], [22.5573111665207, 77.14564634515175]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.40318549518069, 18.850509042137094], [61.42905961473116, 19.08657834854648], [63.13003312596105, 26.805934093708487], [33.694828097758254, 26.58288597828408]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.61658685806336, 38.64257411552018], [65.80869556634958, 38.759101349161156], [69.54887084472541, 55.616968366694124], [48.6655878853242, 55.4159767270014]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[31.155361927945187, 38.3773001996556], [48.41467922838204, 38.709609519065346], [48.433967842694855, 55.4039515786711], [27.471601175031612, 55.16943792772429]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.69904063588053, 26.676366661093148], [48.34054774237362, 26.79959822894775], [48.42533474683555, 38.551921636997264], [31.221240465840758, 38.11834297639003]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.49012226127414, 26.835594314923938], [63.1403822278377, 27.005937653941466], [65.74450770725575, 38.54046862296651], [48.59074478179739, 38.467393549083596]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;630
