image;id;label;annotator;annotation_id
/data/upload/11000.png;817;"[{""points"": [[24.392547056984732, 64.01399108180041], [77.74969470786884, 64.91117986357108], [99.84375, 77.5], [99.84375, 83.81313131313132], [2.520148103141804, 83.91480231903452]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.457635797298235, 83.80173968394433], [0.3992543331978392, 83.71679098786412], [0, 73.12431402849805], [33.49431893574608, 52.36295378645962], [37.09963136453764, 52.46550489554525]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.65613417143999, 77.27671506075755], [99.7286455084853, 71.37028614278552], [60.994545503377154, 53.19368587726093], [57.37568945163747, 52.904755254367544]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.72993250408729, 53.93084694461033], [59.52361842738732, 54.42189220212405], [57.25912467046038, 52.959903250283496], [37.23134808955837, 52.50511725872751]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.168801670718985, 57.08023728638761], [48.96726636583329, 57.40074990317475], [49.95679804999434, 64.3317310899579], [24.534399876134707, 63.926530699093476]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.99941018692893, 57.39982735594008], [65.64180188866257, 57.87162415282029], [77.57352910118259, 64.79353187540853], [50.03318795046493, 64.28025709789485]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.63319289907356, 53.981605051251414], [48.520369809614955, 54.34661358656687], [48.953007301069945, 57.32059575005003], [32.288425512591814, 57.0082663572483]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.5627538956703, 54.33831499935799], [59.73491870454226, 54.513884188015716], [65.26083731792485, 57.76027484922255], [48.99295014683079, 57.30303723948656]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;642
/data/upload/11001.png;818;"[{""points"": [[24.38713747568455, 63.91847809249209], [77.83849211444945, 64.9460527086936], [99.60606001542787, 77.37879102882917], [99.68749999999997, 83.71187176793866], [2.681246101823899, 83.75740625239224]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.84375000000003, 77.41661936598702], [99.84375000000003, 71.05028420066203], [60.951287287467736, 53.18216545958321], [57.27098436015731, 52.92835146459628]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.5538034447881377, 83.70668413301269], [0.28142258376517304, 83.81776115761387], [0.0497860652672432, 73.0169746740445], [33.57491572757564, 52.353865320309446], [37.1005567797733, 52.490121979331576]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.172256276647495, 52.56523737251551], [57.22321626632663, 52.925977451123565], [59.49868203816688, 54.49558447428334], [35.70033694884988, 53.97504125699581]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.192840566688844, 57.11716425139531], [49.148118480365135, 57.06066383829518], [50.37095657983956, 64.28985928523839], [24.67805825114564, 63.88460023539975]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.205259233637726, 57.11556912861417], [65.39309469569736, 57.86628100297857], [77.50870786627476, 64.76068137682991], [50.44250455123391, 64.29228436439189]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.61067694068278, 54.018758925639155], [48.77873046109007, 54.324998146484255], [49.13957709964849, 57.00174890286629], [32.33218590240864, 57.0313504989164]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.825712646156646, 54.3346659302293], [59.76492954969491, 54.538931119642825], [65.2433079438833, 57.77197478406505], [49.183095377854094, 57.04666174560345]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;643
/data/upload/11002.png;819;"[{""points"": [[24.49191750837551, 64.05974647713866], [77.770298083389, 64.97748762015321], [99.69796644368446, 77.51860701099459], [99.51417221540349, 83.65518264415186], [2.7420385221379435, 83.72412386429116]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.6214519669851084, 83.8023386623528], [0.19749418923266826, 83.7296757649028], [0, 73.09366309189934], [33.48320628476911, 52.43315529481735], [37.10384020611359, 52.52274913855995]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.5164109389814, 77.20090714319022], [99.73728606526723, 71.24084446498722], [61.03804141753257, 53.2206862612254], [57.410207871068316, 52.993591829521854]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.141608178745926, 52.57753328501888], [35.67564643084059, 54.018333991180576], [59.38737316834187, 54.39256368398823], [57.34217775419101, 52.99413946918424]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.324408506131185, 57.189147676437756], [49.354490465872246, 57.37869473430315], [50.61327697894103, 64.38560137273497], [24.561314581182003, 64.00595469768467]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.379855797849785, 57.399730643786675], [65.38416567586926, 57.75828176244406], [77.58107062010674, 64.84191096505654], [50.687156292167245, 64.41119343520738]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.65411450179956, 54.052221979311796], [48.88844843445704, 54.40541793122941], [49.34809442650096, 57.27457590449695], [32.417209110060995, 57.06511835156959]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.929663100836095, 54.36743204567661], [59.563190277031275, 54.49446431220225], [65.26544406977683, 57.67386231129582], [49.37607802256159, 57.28361203149081]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;644
/data/upload/11003.png;820;"[{""points"": [[24.387037433620375, 64.06716159629144], [77.77835342663614, 64.83004206558378], [99.76039177815775, 77.33320059461923], [99.90399113897341, 83.61111111111109], [2.648869552051436, 83.78179353071401]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.62016305253273, 77.07914389442439], [99.67040703102846, 71.10198832050057], [60.68739379529951, 53.023560205470474], [57.33832671268652, 52.896430731397395]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.5505282610744207, 83.76078446577606], [0.21292786946551362, 83.69961967158618], [0.15136732677665063, 72.91039499646656], [33.578824945542245, 52.40724440206637], [37.131696466278655, 52.40724440206637]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.129278363644815, 57.09495666457102], [49.23447207798172, 57.34306297216228], [50.509315364699226, 64.23359491402553], [24.57482877151595, 63.93228985147816]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.2804649648915, 57.350553737792055], [65.52708647237222, 57.82072383270393], [77.57824892550822, 64.72239004748255], [50.62999613503332, 64.2673052989015]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.70835001848863, 53.921699969345575], [48.51919263625574, 54.24873195718034], [49.244091600165675, 57.30792108421285], [32.186088688847136, 57.02161624168835]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.554817811700445, 54.265663177787985], [59.600521369734, 54.42624911944232], [65.31581713128257, 57.73091197543392], [49.268859980654206, 57.29047076781095]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.17372102902796, 52.43632370799739], [57.276813753179624, 52.91492788051562], [59.57536927555342, 54.364572289412656], [35.744822084253016, 53.87268430037045]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;645
/data/upload/11004.png;821;"[{""points"": [[77.8589633496764, 64.90999807891345], [99.74226467179395, 77.41694105526746], [99.84375000000003, 83.69227252081562], [2.8125, 83.61111111111111], [24.46969992286068, 63.87710227707686]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.5504319680468, 77.099450796411], [99.75376525287068, 71.11111111111111], [60.917536906250405, 53.10894956974526], [57.312224477458834, 52.96910714826486]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.647924364616539, 83.72533719335327], [0.15172399406661427, 83.64750190577497], [0, 72.89558267177014], [33.52180880776994, 52.34552212771694], [37.203293413724154, 52.495404452641274]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.2465473569154, 52.56768646383541], [57.211127946955514, 52.99721528571973], [59.527180651211225, 54.43549459064565], [35.67115121845513, 54.065905538229806]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.153996515258164, 57.146066430897505], [49.58925042861782, 57.340027116214586], [50.593083840710214, 64.22954724245051], [24.803998880211076, 63.829317898584335]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.66005364695336, 57.3947098124127], [65.52975588760471, 57.79965473554668], [77.66958458111725, 64.8194399540695], [50.69708368945031, 64.23590750763908]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.59257292469719, 57.28366781130664], [32.248632673781415, 57.08817828439923], [35.612578746519034, 54.10624848321767], [49.20602333408583, 54.373724386994205]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.224663143576024, 54.38780736494743], [59.62881741129964, 54.512515611679476], [65.44614446536045, 57.72532521422061], [49.64126708552256, 57.30415520852002]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;646
/data/upload/11005.png;822;"[{""points"": [[24.45325976132727, 63.958126513217245], [77.823036385152, 64.84645464140591], [99.89353606526727, 77.33523497540229], [99.63527160245732, 83.6347994821888], [2.3915273148032634, 83.90037160496907]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.17220155734482, 52.440851015067814], [35.81322243370236, 53.89999691680052], [59.473919054646885, 54.4716754301038], [57.23109509443697, 52.872925983427045]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[33.59253339534794, 52.33358237781627], [37.034885702358125, 52.446388597810454], [2.2861095822423594, 83.83333117098928], [0.0905201186677149, 83.85868958348306], [0.15625, 73.06217930640688]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.72942103471186, 77.16491609523003], [99.73728606526723, 71.18611248753243], [60.86190235876376, 53.07674463449333], [57.374581973096284, 52.89028807251946]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.01706704882078, 57.22031515703915], [49.263297497503416, 57.44743984044064], [50.3066939526325, 64.2910531030386], [24.566437443710434, 63.864832137387545]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.306413475625064, 57.42425794379273], [65.44292911693151, 57.69747938454569], [77.49476165858565, 64.67321128203106], [50.4086802082794, 64.21964081378393]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.67973646550216, 53.949870800408746], [48.014115042244946, 54.54932388004798], [49.21882130341221, 57.28545387096105], [32.110546556986435, 57.084672839152]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.10167913212696, 54.43801219744877], [59.680604005549, 54.43895083397453], [65.11312727228129, 57.61405045636881], [49.288748715568445, 57.276393672113954]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;647
/data/upload/11006.png;823;"[{""points"": [[24.38354529175191, 64.04026823256766], [77.90595324899611, 64.94347788352093], [99.75322988133232, 77.45592846695925], [99.84375, 83.88888888888889], [2.5, 83.61111111111111]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.3071307713401454, 83.71260275672584], [0.3125, 83.88888888888889], [0.3125, 73.05555555555556], [33.559544887941506, 52.483208927991534], [37.144141587183015, 52.57171748846663]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.7349898091288, 71.2217040978738], [99.70222793975738, 77.18314002909011], [57.207953538474136, 53.009807377795795], [60.328777426386424, 52.79619245474642]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.169146370166786, 52.59656693791493], [57.0965044301848, 53.022468222599656], [59.7112071745506, 54.61437248096543], [35.883523476974744, 53.86927075026035]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.792764398691546, 53.949215517275064], [47.96598393614431, 54.34941886890184], [49.1233579375576, 57.527236672211856], [32.37802824720698, 57.03726336547793]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.18878789639489, 57.148402455599324], [49.12720150680453, 57.70066736947059], [50.77692958466301, 64.08620433896205], [24.476774834631915, 63.98470953103532]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.03751675253875, 54.4048609350961], [59.79989312640267, 54.639376029947705], [65.13159282405084, 57.79026178209699], [49.181755691268734, 57.5107073065046]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.23107346559512, 57.71498685181677], [65.38515358884248, 57.94060740417495], [77.64618721868668, 64.79994246176763], [50.94424611691183, 64.17673184787549]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;648
/data/upload/11007.png;824;"[{""points"": [[24.374999999999993, 63.99992454746396], [77.77137388441538, 64.82752297948433], [99.84375000000003, 77.49999999999999], [99.74774113897335, 83.54752404968308], [2.736430955973548, 83.75365503284185]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.620487608547895, 83.73711874428263], [0.3125, 84.16666666666667], [0.3125, 73.05555555555556], [33.60557191684709, 52.39057471684778], [37.27175644068637, 52.32232695375129]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.64077934358797, 71.09681063932106], [99.84375, 76.94444444444444], [57.16127929938707, 52.852688597891564], [60.348375486438805, 52.801413043348745]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.314662342437416, 52.366034710596864], [57.14128496300941, 52.92982769768851], [59.60731866430284, 54.493732111244306], [35.708243523066315, 53.96274640409021]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.60564082372635, 54.02195250518286], [48.039810269188976, 54.46796327407606], [49.075759768505485, 57.58010416836514], [32.194511425559526, 57.092309389885614]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.1275156801441, 54.44042872154094], [59.764881587326634, 54.57410482109919], [65.29054917488557, 57.716304276819834], [49.16124070432514, 57.50342341924876]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.107107849502775, 57.158372522916096], [49.08501772192194, 57.84615156459761], [50.79575173869562, 64.19719999215239], [24.587762407626474, 63.94440269307539]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.15897995233793, 57.746911666305856], [65.47473878298769, 57.84134251481436], [77.55786800267762, 64.6916365715677], [50.88379511010356, 64.23471472059329]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;649
/data/upload/11008.png;825;"[{""points"": [[24.358129491817152, 64.04721699700924], [77.83477454054595, 64.88501563891376], [99.6875, 77.77777777777777], [100, 83.33333333333333], [2.8175515572653085, 84.0017961092499]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.8514125572024, 77.32924663615873], [99.84375, 71.38888888888889], [60.979363931967995, 53.09174014477982], [57.41966026536011, 52.994380728257205]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.5, 84.16666666666667], [0.15625, 83.61111111111111], [0.15625, 73.33333333333333], [33.593750000000014, 52.43163585813632], [37.16422800905713, 52.552540933575294]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.21314287529811, 52.59006911022915], [57.36921762697426, 53.0188027119498], [59.683788251469686, 54.49952132572126], [35.70626850345538, 53.98499383884974]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.68420536258033, 54.06740275792988], [48.01697765909667, 54.428721238008286], [49.16865866134984, 57.32925116960888], [32.32346521971458, 57.12356704754666]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.20215008517523, 57.18428269443943], [49.1810450711166, 57.61108616336021], [50.93317958466302, 64.05749428267508], [24.800517324547485, 63.99853701916755]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.29419166346305, 57.608485575548976], [65.39767269297079, 57.768030561843936], [77.62648723775398, 64.74338982291569], [51.08839326866065, 64.16946165065771]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.082636218410876, 54.40850534210547], [59.903777337862174, 54.56863236239757], [65.14030426030612, 57.652362465434685], [49.25674848248214, 57.367879056709164]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;650
/data/upload/11009.png;826;"[{""points"": [[24.317705084853262, 64.02188447187176], [77.91039366768037, 64.93397932340645], [99.6875, 77.5], [99.84375, 83.61111111111111], [2.96875, 83.88888888888889]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[99.53125, 77.22222222222223], [99.6875, 71.38888888888889], [61.00168308000001, 53.14585607796794], [57.33599232403469, 52.946362703493634]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[2.71272879306051, 83.88888888888887], [0.3125, 84.16666666666667], [0.15625, 73.88888888888889], [33.71318317370428, 52.60671597714166], [37.14041372493252, 52.60237803723093]], ""polygonlabels"": [""lat""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[37.196759196678286, 52.58248780200227], [57.27428736729563, 53.00329700690144], [59.66303692077737, 54.60204180609444], [35.73466466489235, 54.0714241291072]], ""polygonlabels"": [""ext""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[35.65066756452008, 54.14752316583004], [48.03131249101229, 54.48516905022363], [49.09204904030964, 57.28201747983164], [32.35628018421081, 57.10101464741975]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[32.200265408208445, 57.19745319282481], [49.123047243147006, 57.4366833436998], [50.92265273041769, 64.22285905034067], [24.891926401469977, 63.88344580053986]], ""polygonlabels"": [""int_a""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[48.09870169947867, 54.47799559488663], [59.90694221885972, 54.66607935563232], [65.2551393970965, 57.78202770417435], [49.15290558272274, 57.23669407911649]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}, {""points"": [[49.20174809974078, 57.39588450495307], [65.46051481541922, 57.86767070679386], [77.40863328215934, 64.78119880319123], [51.00927923003102, 64.25376995753135]], ""polygonlabels"": [""int_b""], ""original_width"": 640, ""original_height"": 360}]";juliana.arroyavel@udea.edu.co;651
